Parcel ID,Assessment Year,Total Assessed Value,Land Assessed Value,Building Assessed Value,Data Source,Assessment Date,Tax Year
54-6,2020,444200.0,133800.0,307300.0,NHDRA,2020-01-01,2020
54-7,2022,117700.0,42500.0,74600.0,City Parcel Master,2022-01-01,2022
54-7,2020,117700.0,42500.0,74600.0,NHDRA,2020-01-01,2020
54-8,2022,705690.0,218690.0,426000.0,City Parcel Master,2022-01-01,2022
54-8,2020,705690.0,218690.0,426000.0,NHDRA,2020-01-01,2020
54-9,2022,611700.0,122100.0,480700.0,City Parcel Master,2022-01-01,2022
54-9,2020,611500.0,121900.0,480700.0,NHDRA,2020-01-01,2020
54-11,2022,715600.0,184900.0,530700.0,City Parcel Master,2022-01-01,2022
54-11,2020,724200.0,184200.0,540000.0,NHDRA,2020-01-01,2020
54-12,2022,859600.0,186100.0,672500.0,City Parcel Master,2022-01-01,2022
54-12,2020,859100.0,186900.0,671200.0,NHDRA,2020-01-01,2020
54-13,2022,627700.0,196300.0,414000.0,City Parcel Master,2022-01-01,2022
54-13,2020,631800.0,197100.0,419600.0,NHDRA,2020-01-01,2020
54-14,2022,543300.0,217400.0,325900.0,City Parcel Master,2022-01-01,2022
54-14,2020,544300.0,218400.0,325900.0,NHDRA,2020-01-01,2020
54-15,2022,563800.0,215900.0,347900.0,City Parcel Master,2022-01-01,2022
54-15,2020,565600.0,216500.0,347900.0,NHDRA,2020-01-01,2020
54-16,2022,610100.0,289300.0,309900.0,City Parcel Master,2022-01-01,2022
54-16,2020,609600.0,290400.0,308300.0,NHDRA,2020-01-01,2020
54-17,2022,813900.0,340300.0,469400.0,City Parcel Master,2022-01-01,2022
54-17,2020,812100.0,341700.0,469400.0,NHDRA,2020-01-01,2020
54-18,2022,1061200.0,339500.0,719400.0,City Parcel Master,2022-01-01,2022
54-18,2020,1059200.0,339800.0,719400.0,NHDRA,2020-01-01,2020
54-19,2022,917200.0,340900.0,571600.0,City Parcel Master,2022-01-01,2022
54-19,2020,912800.0,340900.0,571600.0,NHDRA,2020-01-01,2020
54-20,2022,857700.0,284600.0,573100.0,City Parcel Master,2022-01-01,2022
54-20,2020,862500.0,284600.0,577900.0,NHDRA,2020-01-01,2020
54-21,2022,692500.0,341800.0,350700.0,City Parcel Master,2022-01-01,2022
54-21,2020,683600.0,343200.0,340400.0,NHDRA,2020-01-01,2020
54-22,2022,798000.0,334000.0,460200.0,City Parcel Master,2022-01-01,2022
54-22,2020,800200.0,337300.0,459100.0,NHDRA,2020-01-01,2020
54-23,2022,981900.0,341100.0,636300.0,City Parcel Master,2022-01-01,2022
54-23,2020,939600.0,359800.0,579800.0,NHDRA,2020-01-01,2020
54-24,2022,6175.0,6175.0,0.0,City Parcel Master,2022-01-01,2022
54-24,2020,6175.0,6175.0,0.0,NHDRA,2020-01-01,2020
54-26,2022,785300.0,275000.0,508000.0,City Parcel Master,2022-01-01,2022
54-26,2020,773800.0,275000.0,498800.0,NHDRA,2020-01-01,2020
54-27,2022,871800.0,274700.0,593300.0,City Parcel Master,2022-01-01,2022
54-27,2020,875700.0,275300.0,599900.0,NHDRA,2020-01-01,2020
54-28,2022,410800.0,152400.0,243200.0,City Parcel Master,2022-01-01,2022
54-28,2020,413000.0,152800.0,243000.0,NHDRA,2020-01-01,2020
54-29,2022,468900.0,120400.0,345300.0,City Parcel Master,2022-01-01,2022
54-29,2020,465700.0,120400.0,345300.0,NHDRA,2020-01-01,2020
54-30,2022,3595.0,3595.0,0.0,City Parcel Master,2022-01-01,2022
54-30,2020,3595.0,3595.0,0.0,NHDRA,2020-01-01,2020
54-31,2022,332000.0,120500.0,192300.0,City Parcel Master,2022-01-01,2022
54-31,2020,332000.0,120500.0,192300.0,NHDRA,2020-01-01,2020
54-32,2022,656670.0,88670.0,525700.0,City Parcel Master,2022-01-01,2022
54-32,2020,656670.0,88670.0,525700.0,NHDRA,2020-01-01,2020
54-32-100,2022,850435.0,264435.0,526200.0,City Parcel Master,2022-01-01,2022
54-32-100,2020,805235.0,264435.0,526200.0,NHDRA,2020-01-01,2020
54-32-70100,2022,67100.0,67100.0,0.0,City Parcel Master,2022-01-01,2022
54-32-70100,2020,67100.0,67100.0,0.0,NHDRA,2020-01-01,2020
54-33,2022,416700.0,85500.0,329100.0,City Parcel Master,2022-01-01,2022
54-33,2020,422700.0,85500.0,335100.0,NHDRA,2020-01-01,2020
54-34,2022,482680.0,217580.0,0.0,City Parcel Master,2022-01-01,2022
54-34,2020,484880.0,217580.0,0.0,NHDRA,2020-01-01,2020
54-35,2022,303400.0,82200.0,221200.0,City Parcel Master,2022-01-01,2022
54-35,2020,306900.0,82200.0,224700.0,NHDRA,2020-01-01,2020
54-36,2022,202300.0,69100.0,133200.0,City Parcel Master,2022-01-01,2022
54-36,2020,202400.0,69200.0,133200.0,NHDRA,2020-01-01,2020
54-37,2022,28765.0,28765.0,0.0,City Parcel Master,2022-01-01,2022
54-37,2020,28765.0,28765.0,0.0,NHDRA,2020-01-01,2020
56-1,2022,516200.0,90200.0,424800.0,City Parcel Master,2022-01-01,2022
56-1,2020,505500.0,90400.0,413900.0,NHDRA,2020-01-01,2020
56-2,2022,273350.0,94650.0,172400.0,City Parcel Master,2022-01-01,2022
56-2,2020,274450.0,94650.0,171800.0,NHDRA,2020-01-01,2020
56-3,2022,470325.0,104225.0,293500.0,City Parcel Master,2022-01-01,2022
56-3,2020,470325.0,104225.0,293500.0,NHDRA,2020-01-01,2020
56-3-100,2022,5920.0,5920.0,0.0,City Parcel Master,2022-01-01,2022
56-3-100,2020,5920.0,5920.0,0.0,NHDRA,2020-01-01,2020
56-3-200,2022,260.0,260.0,0.0,City Parcel Master,2022-01-01,2022
56-3-200,2020,260.0,260.0,0.0,NHDRA,2020-01-01,2020
56-4,2022,307600.0,103300.0,202000.0,City Parcel Master,2022-01-01,2022
56-4,2020,295300.0,103300.0,190300.0,NHDRA,2020-01-01,2020
56-6,2022,262700.0,81400.0,180200.0,City Parcel Master,2022-01-01,2022
56-6,2020,262700.0,81400.0,180200.0,NHDRA,2020-01-01,2020
56-8,2022,461655.0,90355.0,329500.0,City Parcel Master,2022-01-01,2022
56-8,2020,460855.0,90355.0,329500.0,NHDRA,2020-01-01,2020
56-8-100,2022,373100.0,96300.0,246400.0,City Parcel Master,2022-01-01,2022
56-8-100,2020,375500.0,96300.0,248800.0,NHDRA,2020-01-01,2020
56-9,2022,307300.0,96600.0,210700.0,City Parcel Master,2022-01-01,2022
56-9,2020,307300.0,96600.0,210700.0,NHDRA,2020-01-01,2020
56-9-100,2022,322200.0,94600.0,223200.0,City Parcel Master,2022-01-01,2022
56-9-100,2020,285100.0,98900.0,182600.0,NHDRA,2020-01-01,2020
56-10-100,2022,90700.0,90700.0,0.0,City Parcel Master,2022-01-01,2022
56-10-100,2020,90700.0,90700.0,0.0,NHDRA,2020-01-01,2020
56-10-200,2022,575200.0,128300.0,446900.0,City Parcel Master,2022-01-01,2022
56-10-200,2020,575200.0,128300.0,446900.0,NHDRA,2020-01-01,2020
56-10-300,2022,89900.0,89900.0,0.0,City Parcel Master,2022-01-01,2022
56-10-300,2020,89900.0,89900.0,0.0,NHDRA,2020-01-01,2020
56-11,2022,130.0,130.0,0.0,City Parcel Master,2022-01-01,2022
56-11,2020,130.0,130.0,0.0,NHDRA,2020-01-01,2020
56-12,2022,485.0,485.0,0.0,City Parcel Master,2022-01-01,2022
56-12,2020,485.0,485.0,0.0,NHDRA,2020-01-01,2020
56-13,2022,5015.0,5015.0,0.0,City Parcel Master,2022-01-01,2022
56-13,2020,5015.0,5015.0,0.0,NHDRA,2020-01-01,2020
56-14,2022,302300.0,116500.0,184700.0,City Parcel Master,2022-01-01,2022
56-14,2020,302300.0,116500.0,184700.0,NHDRA,2020-01-01,2020
56-15,2022,1297800.0,354900.0,0.0,City Parcel Master,2022-01-01,2022
56-15,2020,1297800.0,354900.0,0.0,NHDRA,2020-01-01,2020
56-15-100,2022,53700.0,0.0,53100.0,City Parcel Master,2022-01-01,2022
56-15-100,2020,53700.0,0.0,53100.0,NHDRA,2020-01-01,2020
56-15-200,2022,51600.0,0.0,51100.0,City Parcel Master,2022-01-01,2022
56-15-200,2020,51600.0,0.0,51100.0,NHDRA,2020-01-01,2020
56-15-300,2022,39200.0,0.0,38100.0,City Parcel Master,2022-01-01,2022
56-15-300,2020,40300.0,0.0,39200.0,NHDRA,2020-01-01,2020
56-15-400,2022,41500.0,0.0,41100.0,City Parcel Master,2022-01-01,2022
56-15-400,2020,40000.0,0.0,39600.0,NHDRA,2020-01-01,2020
56-15-500,2022,60200.0,0.0,59700.0,City Parcel Master,2022-01-01,2022
56-15-500,2020,60200.0,0.0,59700.0,NHDRA,2020-01-01,2020
56-15-600,2022,43400.0,0.0,42800.0,City Parcel Master,2022-01-01,2022
56-15-600,2020,43100.0,0.0,42800.0,NHDRA,2020-01-01,2020
56-15-700,2022,59600.0,0.0,58600.0,City Parcel Master,2022-01-01,2022
56-15-700,2020,59600.0,0.0,58600.0,NHDRA,2020-01-01,2020
56-15-800,2022,58700.0,0.0,58600.0,City Parcel Master,2022-01-01,2022
56-15-800,2020,58700.0,0.0,58600.0,NHDRA,2020-01-01,2020
56-15-900,2022,48000.0,0.0,47800.0,City Parcel Master,2022-01-01,2022
56-15-900,2020,48000.0,0.0,47800.0,NHDRA,2020-01-01,2020
56-15-1000,2022,39700.0,0.0,39600.0,City Parcel Master,2022-01-01,2022
56-15-1000,2020,29200.0,0.0,29100.0,NHDRA,2020-01-01,2020
56-15-1100,2022,28800.0,0.0,28300.0,City Parcel Master,2022-01-01,2022
56-15-1100,2020,28800.0,0.0,28300.0,NHDRA,2020-01-01,2020
56-15-1200,2022,46400.0,0.0,46300.0,City Parcel Master,2022-01-01,2022
56-15-1200,2020,46400.0,0.0,46300.0,NHDRA,2020-01-01,2020
56-15-1400,2022,30800.0,0.0,30700.0,City Parcel Master,2022-01-01,2022
56-15-1400,2020,30800.0,0.0,30700.0,NHDRA,2020-01-01,2020
56-15-1500,2022,50200.0,0.0,50100.0,City Parcel Master,2022-01-01,2022
56-15-1500,2020,50200.0,0.0,50100.0,NHDRA,2020-01-01,2020
56-15-1600,2022,28200.0,0.0,27600.0,City Parcel Master,2022-01-01,2022
56-15-1600,2020,28100.0,0.0,27500.0,NHDRA,2020-01-01,2020
56-15-1700,2022,44300.0,0.0,44000.0,City Parcel Master,2022-01-01,2022
56-15-1700,2020,44300.0,0.0,44000.0,NHDRA,2020-01-01,2020
56-15-1800,2022,30200.0,0.0,29800.0,City Parcel Master,2022-01-01,2022
56-15-1800,2020,30200.0,0.0,29800.0,NHDRA,2020-01-01,2020
56-15-1900,2022,39800.0,0.0,39400.0,City Parcel Master,2022-01-01,2022
56-15-1900,2020,39800.0,0.0,39400.0,NHDRA,2020-01-01,2020
56-15-2000,2022,67100.0,0.0,66600.0,City Parcel Master,2022-01-01,2022
56-15-2000,2020,67100.0,0.0,66600.0,NHDRA,2020-01-01,2020
56-15-2100,2022,62100.0,0.0,61700.0,City Parcel Master,2022-01-01,2022
56-15-2100,2020,59100.0,0.0,58700.0,NHDRA,2020-01-01,2020
56-15-2200,2022,53700.0,0.0,53200.0,City Parcel Master,2022-01-01,2022
56-15-2200,2020,53700.0,0.0,53200.0,NHDRA,2020-01-01,2020
56-15-2300,2022,31400.0,0.0,31100.0,City Parcel Master,2022-01-01,2022
56-15-2300,2020,31400.0,0.0,31100.0,NHDRA,2020-01-01,2020
56-15-2400,2022,63000.0,0.0,62700.0,City Parcel Master,2022-01-01,2022
56-15-2400,2020,63000.0,0.0,62700.0,NHDRA,2020-01-01,2020
56-15-2500,2022,64200.0,0.0,63900.0,City Parcel Master,2022-01-01,2022
56-15-2500,2020,64200.0,0.0,63900.0,NHDRA,2020-01-01,2020
56-15-2600,2022,26700.0,0.0,26500.0,City Parcel Master,2022-01-01,2022
56-15-2600,2020,26700.0,0.0,26500.0,NHDRA,2020-01-01,2020
56-15-2700,2022,41800.0,0.0,41700.0,City Parcel Master,2022-01-01,2022
56-15-2700,2020,41800.0,0.0,41700.0,NHDRA,2020-01-01,2020
56-15-2800,2022,31900.0,0.0,31900.0,City Parcel Master,2022-01-01,2022
56-15-2800,2020,31900.0,0.0,31900.0,NHDRA,2020-01-01,2020
56-15-2900,2022,38800.0,0.0,38800.0,City Parcel Master,2022-01-01,2022
56-15-2900,2020,38800.0,0.0,38800.0,NHDRA,2020-01-01,2020
56-15-3000,2022,69100.0,0.0,68600.0,City Parcel Master,2022-01-01,2022
56-15-3000,2020,69100.0,0.0,68600.0,NHDRA,2020-01-01,2020
56-15-3100,2022,47100.0,0.0,46600.0,City Parcel Master,2022-01-01,2022
56-15-3100,2020,47100.0,0.0,46600.0,NHDRA,2020-01-01,2020
56-15-3200,2022,35000.0,0.0,34500.0,City Parcel Master,2022-01-01,2022
56-15-3200,2020,35300.0,0.0,34800.0,NHDRA,2020-01-01,2020
56-15-3300,2022,33100.0,0.0,33100.0,City Parcel Master,2022-01-01,2022
56-15-3300,2020,36400.0,0.0,36400.0,NHDRA,2020-01-01,2020
56-15-3400,2022,52800.0,0.0,52500.0,City Parcel Master,2022-01-01,2022
56-15-3400,2020,52800.0,0.0,52500.0,NHDRA,2020-01-01,2020
56-15-3500,2022,53700.0,0.0,53100.0,City Parcel Master,2022-01-01,2022
56-15-3500,2020,53700.0,0.0,53100.0,NHDRA,2020-01-01,2020
56-15-3600,2022,39300.0,0.0,38700.0,City Parcel Master,2022-01-01,2022
56-15-3600,2020,38800.0,0.0,38200.0,NHDRA,2020-01-01,2020
56-15-3700,2022,66200.0,0.0,65200.0,City Parcel Master,2022-01-01,2022
56-15-3700,2020,65300.0,0.0,65200.0,NHDRA,2020-01-01,2020
56-15-3800,2022,43700.0,0.0,43000.0,City Parcel Master,2022-01-01,2022
56-15-3800,2020,43700.0,0.0,43000.0,NHDRA,2020-01-01,2020
56-15-3900,2022,50800.0,0.0,50500.0,City Parcel Master,2022-01-01,2022
56-15-3900,2020,44800.0,0.0,44500.0,NHDRA,2020-01-01,2020
56-15-4000,2022,46700.0,0.0,46200.0,City Parcel Master,2022-01-01,2022
56-15-4000,2020,46700.0,0.0,46200.0,NHDRA,2020-01-01,2020
56-15-4100,2022,72000.0,0.0,71700.0,City Parcel Master,2022-01-01,2022
56-15-4100,2020,72000.0,0.0,71700.0,NHDRA,2020-01-01,2020
56-15-4200,2022,48600.0,0.0,48300.0,City Parcel Master,2022-01-01,2022
56-15-4200,2020,48600.0,0.0,48300.0,NHDRA,2020-01-01,2020
56-15-4300,2022,26000.0,0.0,25400.0,City Parcel Master,2022-01-01,2022
56-15-4300,2020,26000.0,0.0,25400.0,NHDRA,2020-01-01,2020
56-15-4400,2022,63600.0,0.0,63200.0,City Parcel Master,2022-01-01,2022
56-15-4400,2020,63600.0,0.0,63200.0,NHDRA,2020-01-01,2020
56-15-4500,2022,50100.0,0.0,49700.0,City Parcel Master,2022-01-01,2022
56-15-4500,2020,52800.0,0.0,52400.0,NHDRA,2020-01-01,2020
56-15-4600,2022,45900.0,0.0,45500.0,City Parcel Master,2022-01-01,2022
56-15-4600,2020,45900.0,0.0,45500.0,NHDRA,2020-01-01,2020
56-15-4700,2022,33200.0,0.0,32400.0,City Parcel Master,2022-01-01,2022
56-15-4700,2020,33200.0,0.0,32400.0,NHDRA,2020-01-01,2020
56-15-4800,2022,56700.0,0.0,56100.0,City Parcel Master,2022-01-01,2022
56-15-4800,2020,56100.0,0.0,55500.0,NHDRA,2020-01-01,2020
56-15-4900,2022,55800.0,0.0,55400.0,City Parcel Master,2022-01-01,2022
56-15-4900,2020,55800.0,0.0,55400.0,NHDRA,2020-01-01,2020
56-15-5000,2022,47600.0,0.0,47400.0,City Parcel Master,2022-01-01,2022
56-15-5000,2020,45600.0,0.0,45400.0,NHDRA,2020-01-01,2020
56-16,2022,7275.0,7275.0,0.0,City Parcel Master,2022-01-01,2022
56-16,2020,7275.0,7275.0,0.0,NHDRA,2020-01-01,2020
58-1,2022,730300.0,382200.0,330400.0,City Parcel Master,2022-01-01,2022
58-1,2020,730300.0,382200.0,330400.0,NHDRA,2020-01-01,2020
58-2,2022,695400.0,385100.0,278000.0,City Parcel Master,2022-01-01,2022
58-2,2020,695400.0,385100.0,278000.0,NHDRA,2020-01-01,2020
58-3,2022,10000.0,6900.0,0.0,City Parcel Master,2022-01-01,2022
58-3,2020,10000.0,6900.0,0.0,NHDRA,2020-01-01,2020
58-4,2022,350600.0,62200.0,288400.0,City Parcel Master,2022-01-01,2022
58-4,2020,350600.0,62200.0,288400.0,NHDRA,2020-01-01,2020
58-5,2022,284400.0,93100.0,191300.0,City Parcel Master,2022-01-01,2022
58-5,2020,277400.0,93100.0,184300.0,NHDRA,2020-01-01,2020
58-6,2022,361300.0,93100.0,263800.0,City Parcel Master,2022-01-01,2022
58-6,2020,361300.0,93100.0,263800.0,NHDRA,2020-01-01,2020
58-7,2022,314200.0,93100.0,198100.0,City Parcel Master,2022-01-01,2022
58-7,2020,296000.0,93100.0,198100.0,NHDRA,2020-01-01,2020
58-8,2022,451000.0,93100.0,357900.0,City Parcel Master,2022-01-01,2022
58-8,2020,451000.0,93100.0,357900.0,NHDRA,2020-01-01,2020
58-9,2022,344100.0,93100.0,247600.0,City Parcel Master,2022-01-01,2022
58-9,2020,344100.0,93100.0,247600.0,NHDRA,2020-01-01,2020
58-10,2022,385700.0,101100.0,284600.0,City Parcel Master,2022-01-01,2022
58-10,2020,367000.0,101100.0,265900.0,NHDRA,2020-01-01,2020
58-11,2022,349200.0,91400.0,257800.0,City Parcel Master,2022-01-01,2022
58-11,2020,383100.0,91400.0,291700.0,NHDRA,2020-01-01,2020
58-12,2022,28600.0,28600.0,0.0,City Parcel Master,2022-01-01,2022
58-12,2020,28600.0,28600.0,0.0,NHDRA,2020-01-01,2020
58-13,2022,321400.0,88800.0,232400.0,City Parcel Master,2022-01-01,2022
58-13,2020,321400.0,88800.0,232400.0,NHDRA,2020-01-01,2020
58-14,2022,325700.0,105000.0,212900.0,City Parcel Master,2022-01-01,2022
58-14,2020,332300.0,105000.0,219500.0,NHDRA,2020-01-01,2020
58-15,2022,290000.0,112700.0,171900.0,City Parcel Master,2022-01-01,2022
58-15,2020,290000.0,112700.0,171900.0,NHDRA,2020-01-01,2020
58-16,2022,382800.0,115000.0,267800.0,City Parcel Master,2022-01-01,2022
58-16,2020,382800.0,115000.0,267800.0,NHDRA,2020-01-01,2020
58-17,2022,372000.0,108000.0,259500.0,City Parcel Master,2022-01-01,2022
58-17,2020,372000.0,108000.0,259500.0,NHDRA,2020-01-01,2020
58-18,2022,52300.0,52300.0,0.0,City Parcel Master,2022-01-01,2022
58-18,2020,65900.0,65900.0,0.0,NHDRA,2020-01-01,2020
58-19,2022,146700.0,100200.0,46500.0,City Parcel Master,2022-01-01,2022
58-19,2020,266400.0,98000.0,168400.0,NHDRA,2020-01-01,2020
58-20,2022,417000.0,123200.0,289600.0,City Parcel Master,2022-01-01,2022
58-20,2020,458300.0,123100.0,331000.0,NHDRA,2020-01-01,2020
58-21-100,2022,351900.0,99600.0,248800.0,City Parcel Master,2022-01-01,2022
58-21-100,2020,351900.0,99600.0,248800.0,NHDRA,2020-01-01,2020
58-21-200,2022,410600.0,109800.0,289300.0,City Parcel Master,2022-01-01,2022
58-21-200,2020,413700.0,109800.0,292400.0,NHDRA,2020-01-01,2020
58-22,2022,265000.0,97100.0,167600.0,City Parcel Master,2022-01-01,2022
58-22,2020,264900.0,97000.0,167600.0,NHDRA,2020-01-01,2020
58-23,2022,358600.0,96100.0,262200.0,City Parcel Master,2022-01-01,2022
58-23,2020,358500.0,96000.0,262200.0,NHDRA,2020-01-01,2020
58-24,2022,323800.0,93100.0,214600.0,City Parcel Master,2022-01-01,2022
58-24,2020,306600.0,93100.0,213500.0,NHDRA,2020-01-01,2020
58-25,2022,245400.0,77700.0,167700.0,City Parcel Master,2022-01-01,2022
58-25,2020,245400.0,77700.0,167700.0,NHDRA,2020-01-01,2020
58-26,2022,286700.0,84200.0,184700.0,City Parcel Master,2022-01-01,2022
58-26,2020,286700.0,84200.0,184700.0,NHDRA,2020-01-01,2020
58-27,2022,140800.0,78800.0,62000.0,City Parcel Master,2022-01-01,2022
58-27,2020,140900.0,78800.0,62100.0,NHDRA,2020-01-01,2020
58-28,2022,309100.0,88800.0,216500.0,City Parcel Master,2022-01-01,2022
58-28,2020,205500.0,88700.0,113000.0,NHDRA,2020-01-01,2020
58-29,2022,300600.0,94800.0,205500.0,City Parcel Master,2022-01-01,2022
58-29,2020,300500.0,94700.0,205500.0,NHDRA,2020-01-01,2020
58-30,2022,242000.0,96100.0,140900.0,City Parcel Master,2022-01-01,2022
58-30,2020,241900.0,96000.0,140900.0,NHDRA,2020-01-01,2020
58-31,2022,14400.0,14400.0,0.0,City Parcel Master,2022-01-01,2022
58-31,2020,14400.0,14400.0,0.0,NHDRA,2020-01-01,2020
58-32,2022,278100.0,86800.0,186800.0,City Parcel Master,2022-01-01,2022
58-32,2020,278300.0,86700.0,187100.0,NHDRA,2020-01-01,2020
58-33,2022,273000.0,74400.0,197600.0,City Parcel Master,2022-01-01,2022
58-33,2020,272900.0,74300.0,197600.0,NHDRA,2020-01-01,2020
58-34,2022,196000.0,74900.0,116700.0,City Parcel Master,2022-01-01,2022
58-34,2020,196000.0,74900.0,116700.0,NHDRA,2020-01-01,2020
58-35,2022,283600.0,89400.0,194100.0,City Parcel Master,2022-01-01,2022
58-35,2020,283600.0,89400.0,194100.0,NHDRA,2020-01-01,2020
58-36,2022,230700.0,91400.0,139100.0,City Parcel Master,2022-01-01,2022
58-36,2020,223500.0,91400.0,132100.0,NHDRA,2020-01-01,2020
58-37,2022,320400.0,92100.0,227300.0,City Parcel Master,2022-01-01,2022
58-37,2020,151100.0,92100.0,59000.0,NHDRA,2020-01-01,2020
58-38,2022,232700.0,88800.0,142900.0,City Parcel Master,2022-01-01,2022
58-38,2020,232700.0,88800.0,142900.0,NHDRA,2020-01-01,2020
58-39,2022,238400.0,88800.0,148200.0,City Parcel Master,2022-01-01,2022
58-39,2020,233800.0,88800.0,143600.0,NHDRA,2020-01-01,2020
58-40,2022,261700.0,102100.0,156900.0,City Parcel Master,2022-01-01,2022
58-40,2020,261600.0,102000.0,156900.0,NHDRA,2020-01-01,2020
58-41,2022,306100.0,94100.0,211000.0,City Parcel Master,2022-01-01,2022
58-41,2020,306100.0,94100.0,211000.0,NHDRA,2020-01-01,2020
58-42,2022,301200.0,105000.0,196200.0,City Parcel Master,2022-01-01,2022
58-42,2020,301200.0,105000.0,196200.0,NHDRA,2020-01-01,2020
58-43,2022,258800.0,103900.0,154600.0,City Parcel Master,2022-01-01,2022
58-43,2020,259500.0,103900.0,155300.0,NHDRA,2020-01-01,2020
58-44,2022,210900.0,98100.0,112500.0,City Parcel Master,2022-01-01,2022
58-44,2020,210800.0,98000.0,112500.0,NHDRA,2020-01-01,2020
58-45,2022,234000.0,98100.0,135800.0,City Parcel Master,2022-01-01,2022
58-45,2020,233900.0,98000.0,135800.0,NHDRA,2020-01-01,2020
58-46,2022,218800.0,89400.0,129400.0,City Parcel Master,2022-01-01,2022
58-46,2020,218800.0,89400.0,129400.0,NHDRA,2020-01-01,2020
58-47,2022,448900.0,99300.0,312600.0,City Parcel Master,2022-01-01,2022
58-47,2020,454200.0,99300.0,317900.0,NHDRA,2020-01-01,2020
58-48,2022,377000.0,94800.0,262100.0,City Parcel Master,2022-01-01,2022
58-48,2020,376900.0,94700.0,262100.0,NHDRA,2020-01-01,2020
58-49,2022,349600.0,90800.0,249000.0,City Parcel Master,2022-01-01,2022
58-49,2020,349700.0,90900.0,249000.0,NHDRA,2020-01-01,2020
58-50,2022,299100.0,78300.0,220800.0,City Parcel Master,2022-01-01,2022
58-50,2020,331600.0,78300.0,253300.0,NHDRA,2020-01-01,2020
58-51,2022,303200.0,34700.0,268500.0,City Parcel Master,2022-01-01,2022
58-51,2020,355300.0,86800.0,268500.0,NHDRA,2020-01-01,2020
58-52,2022,270800.0,42200.0,220600.0,City Parcel Master,2022-01-01,2022
58-52,2020,334300.0,105700.0,220600.0,NHDRA,2020-01-01,2020
58-53,2022,338500.0,36900.0,296300.0,City Parcel Master,2022-01-01,2022
58-53,2020,462300.0,92100.0,364900.0,NHDRA,2020-01-01,2020
58-54,2022,246600.0,41200.0,201000.0,City Parcel Master,2022-01-01,2022
58-54,2020,292000.0,103200.0,184400.0,NHDRA,2020-01-01,2020
58-55,2022,382300.0,90800.0,283000.0,City Parcel Master,2022-01-01,2022
58-55,2020,382200.0,90700.0,283000.0,NHDRA,2020-01-01,2020
58-56,2022,316500.0,103100.0,202700.0,City Parcel Master,2022-01-01,2022
58-56,2020,316600.0,103200.0,202700.0,NHDRA,2020-01-01,2020
58-57,2022,368600.0,94100.0,270000.0,City Parcel Master,2022-01-01,2022
58-57,2020,368600.0,94100.0,270000.0,NHDRA,2020-01-01,2020
58-58,2022,276700.0,84200.0,181200.0,City Parcel Master,2022-01-01,2022
58-58,2020,317300.0,84200.0,222300.0,NHDRA,2020-01-01,2020
58-59,2022,576800.0,146700.0,393300.0,City Parcel Master,2022-01-01,2022
58-59,2020,560000.0,146700.0,376500.0,NHDRA,2020-01-01,2020
58-60,2022,524200.0,123900.0,390400.0,City Parcel Master,2022-01-01,2022
58-60,2020,516200.0,124000.0,382300.0,NHDRA,2020-01-01,2020
58-61,2022,383500.0,91800.0,280800.0,City Parcel Master,2022-01-01,2022
58-61,2020,385100.0,91800.0,282600.0,NHDRA,2020-01-01,2020
58-62,2022,1136300.0,317700.0,792300.0,City Parcel Master,2022-01-01,2022
58-62,2020,1136300.0,317700.0,792300.0,NHDRA,2020-01-01,2020
58-63,2022,287800.0,81700.0,200700.0,City Parcel Master,2022-01-01,2022
58-63,2020,287700.0,81600.0,200700.0,NHDRA,2020-01-01,2020
58-64,2022,246400.0,87400.0,146900.0,City Parcel Master,2022-01-01,2022
58-64,2020,246300.0,87300.0,146900.0,NHDRA,2020-01-01,2020
58-65,2022,539800.0,110000.0,416500.0,City Parcel Master,2022-01-01,2022
58-65,2020,505400.0,110000.0,382100.0,NHDRA,2020-01-01,2020
58-66,2022,326000.0,89300.0,230200.0,City Parcel Master,2022-01-01,2022
58-66,2020,307300.0,89200.0,211600.0,NHDRA,2020-01-01,2020
58-67,2022,320100.0,82500.0,231100.0,City Parcel Master,2022-01-01,2022
58-67,2020,320100.0,82500.0,231100.0,NHDRA,2020-01-01,2020
58-68,2022,484000.0,92300.0,386700.0,City Parcel Master,2022-01-01,2022
58-68,2020,487800.0,92300.0,390500.0,NHDRA,2020-01-01,2020
58-69,2022,392000.0,91800.0,299800.0,City Parcel Master,2022-01-01,2022
58-69,2020,367300.0,91800.0,275100.0,NHDRA,2020-01-01,2020
58-70,2022,314200.0,100100.0,196700.0,City Parcel Master,2022-01-01,2022
