REM_MBLU_MAP,REM_MBLU_BLOCK,REM_MBLU_LOT,REM_MBLU_UNIT,REM_PRCL_LOCN,PRC_TTL_LND_AREA_ACRES,LND_FRONTAGE,LND_DEPTH,LND_SITE_IDX,LND_OCC,LND_OCC_DESC,LND_ASSESS_VAL,LND_LINE_NUM,LND_BLDG_NUM
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,0,1120,APT 9+UP,,1,58
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,0,1120,APT 9+UP,,1,59
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,0,1120,APT 9+UP,,1,60
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,0,1120,APT 9+UP,,1,61
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,0,1120,APT 9+UP,,1,62
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,0,1120,APT 9+UP,,1,63
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,0,1120,APT 9+UP,,1,64
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,0,1120,APT 9+UP,,1,65
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,0,1120,APT 9+UP,,1,66
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,0,1120,APT 9+UP,,1,67
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,0,1120,APT 9+UP,,1,68
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,0,1120,APT 9+UP,,1,69
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,0,1120,APT 9+UP,,1,70
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,0,1120,APT 9+UP,,1,71
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,0,1120,APT 9+UP,,1,72
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,0,3400,OFFICE,,1,25
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,0,4400,IND LAND,10700.00,3,1
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,0,6000,FARM,7670.00,2,1
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,0,6110,M PINE,21700.00,4,1
      5,      1,       ,       ,1-3 FIELD RD ,356.400000,,,C,1120,APT 9+UP,9611100.00,1,1
      5,      1,  70100,       ,47 GOULD RD ,1.150000,,,0,1010,ONE FAM,300.00,2,1
      5,      1,  70100,       ,47 GOULD RD ,1.150000,,,5,1010,ONE FAM,103200.00,1,1
      5,      2,       ,       ,394 N MAIN ST ,14.000000,,,0,9030,MUNICPAL,8600.00,2,1
      5,      2,       ,       ,394 N MAIN ST ,14.000000,,,0,9030,MUNICPAL,23000.00,3,1
      5,      2,       ,       ,394 N MAIN ST ,14.000000,,,C,9030,MUNICPAL,1264600.00,1,1
      5,      2,  70100,       ,394 N MAIN ST ,0.000000,,,0,905I,CHARITABLE-Ind,0.00,1,1
      6,      1,       ,       ,11 TRAILHEAD LN,1.790000,,,0,4500,STATE ED TAX,59000.00,2,1
      6,      1,       ,       ,11 TRAILHEAD LN,1.790000,,,5,4500,STATE ED TAX,99800.00,1,1
      7,      1,       ,       ,0 EAST WILDER RD,3.150000,,,0,9030,MUNICPAL,6200.00,2,1
      7,      1,       ,       ,0 EAST WILDER RD,3.150000,,,C,9030,MUNICPAL,421500.00,1,1
      7,      2,       ,       ,79 EAST WILDER RD ,2.820000,,,0,3400,OFFICE,,1,2
      7,      2,       ,       ,79 EAST WILDER RD ,2.820000,,,0,3400,OFFICE,2600.00,2,1
      7,      2,       ,       ,79 EAST WILDER RD ,2.820000,,,C,3400,OFFICE,281000.00,1,1
      7,      3,       ,       ,78 EAST WILDER RD,1.510000,,,0,1010,ONE FAM,1300.00,2,1
      7,      3,       ,       ,78 EAST WILDER RD,1.510000,,,5,1010,ONE FAM,103200.00,1,1
      7,      4,       ,       ,72 EAST WILDER RD,1.400000,,,0,1010,ONE FAM,1000.00,2,1
      7,      4,       ,       ,72 EAST WILDER RD,1.400000,,,5,1010,ONE FAM,103200.00,1,1
      7,      5,       ,       ,68 EAST WILDER RD,1.290000,,,0,1010,ONE FAM,800.00,2,1
      7,      5,       ,       ,68 EAST WILDER RD,1.290000,,,5,1010,ONE FAM,103200.00,1,1
      7,      6,       ,       ,66 EAST WILDER RD,0.985399,,,5,1010,ONE FAM,103200.00,1,1
      7,      7,       ,       ,62 EAST WILDER RD,0.970000,,,5,1010,ONE FAM,103200.00,1,1
      7,      8,       ,       ,60 EAST WILDER RD,0.500000,,,5,1010,ONE FAM,89700.00,1,1
      7,      9,       ,       ,58 EAST WILDER RD,1.170000,,,0,1310,POTNLDEV,500.00,2,1
      7,      9,       ,       ,58 EAST WILDER RD,1.170000,,,5,1310,POTNLDEV,91800.00,1,1
      7,     10,       ,       ,0 EAST WILDER RD,4.880000,,,0,1310,POTNLDEV,6700.00,2,1
      7,     10,       ,       ,0 EAST WILDER RD,4.880000,,,5,1310,POTNLDEV,68800.00,1,1
      8,      1,       ,       ,7 QUAIL HOLLOW DR ,10.304600,,,0,1120,APT 9+UP,14800.00,2,1
      8,      1,       ,       ,7 QUAIL HOLLOW DR ,10.304600,,,C,1120,APT 9+UP,1292700.00,1,1
      8,      2,       ,       ,365 N MAIN ST ,26.600000,,,0,9550,CONDO MSTR,21700.00,2,1
      8,      2,       ,       ,365 N MAIN ST ,26.600000,,,0,9550,CONDO MSTR,2346000.00,3,1
      8,      2,       ,       ,365 N MAIN ST ,26.600000,,,C,9550,CONDO MSTR,3934400.00,1,1
      8,      2,    100,       ,7 FOX RUN LN ,0.000000,,,C,1120,APT 9+UP,,1,1
      8,      2,    101,       ,8 ARBOR CT #A1,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    102,       ,6 ARBOR CT #A2,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    103,       ,4 ARBOR CT A3,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    104,       ,2 ARBOR CT A4,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    200,       ,69 LILY LN ,11.930000,,,0,1120,APT 9+UP,18500.00,2,1
      8,      2,    200,       ,69 LILY LN ,11.930000,,,C,1120,APT 9+UP,1545700.00,1,1
      8,      2,    201,       ,16 ARBOR CT B1,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    202,       ,14 ARBOR CT B2,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    203,       ,12 ARBOR CT B3,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    204,       ,10 ARBOR CT B4,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    301,       ,24 ARBOR CT C1,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    302,       ,22 ARBOR CT #C2,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    303,       ,20 ARBOR CT C3,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    304,       ,18 ARBOR CT C4,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    401,       ,51 LILY LN D1,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    402,       ,53 LILY LN D2,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    403,       ,55 LILY LN D3,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    404,       ,57 LILY LN #D4,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    501,       ,16 LINDEN DR #E1,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    502,       ,14 LINDEN DR #E2,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    503,       ,12 LINDEN DR E3,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    504,       ,10 LINDEN DR #E4,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    601,       ,24 LINDEN DR F1,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    602,       ,22 LINDEN DR F2,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    603,       ,20 LINDEN DR #F3,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    604,       ,18 LINDEN DR #F4,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    701,       ,25 LINDEN DR #G1,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    702,       ,27 LINDEN DR #G2,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    801,       ,17 LINDEN DR H1,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    802,       ,19 LINDEN DR H2,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    803,       ,21 LINDEN DR H3,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    804,       ,23 LINDEN DR H4,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    901,       ,9 LINDEN DR I1,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    902,       ,11 LINDEN DR I2,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    903,       ,13 LINDEN DR I3,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    904,       ,15 LINDEN DR #I-4,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    905,       ,37 LILY LN J1,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    906,       ,39 LILY LN #J2,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    907,       ,41 LILY LN J3,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    908,       ,43 LILY LN #J4,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    909,       ,29 LILY LN K1,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    910,       ,31 LILY LN K2,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    911,       ,33 LILY LN #K3,0.000000,,,5,1020,CONDO,,1,1
      8,      2,    912,       ,35 LILY LN K4,0.000000,,,5,1020,CONDO,,1,1
      8,      2,   1201,       ,44 LILY LN #L1,0.000000,,,5,1020,CONDO,,1,1
      8,      2,   1202,       ,42 LILY LN L2,0.000000,,,5,1020,CONDO,,1,1
      8,      2,   1203,       ,40 LILY LN #L3,0.000000,,,5,1020,CONDO,,1,1
      8,      2,   1204,       ,38 LILY LN ,0.000000,,,5,1020,CONDO,,1,1
      8,      2,   1301,       ,36 LILY LN M1,0.000000,,,5,1020,CONDO,,1,1
      8,      2,   1302,       ,34 LILY LN M2,0.000000,,,5,1020,CONDO,,1,1
      8,      2,   1303,       ,32 LILY LN M3,0.000000,,,5,1020,CONDO,,1,1
      8,      2,   1304,       ,30 LILY LN #M4,0.000000,,,5,1020,CONDO,,1,1
      8,      3,       ,       ,367 N MAIN ST,3.750000,,,0,1090,MULT HS,,1,2
      8,      3,       ,       ,367 N MAIN ST,3.750000,,,0,1090,MULT HS,2200.00,3,1
      8,      3,       ,       ,367 N MAIN ST,3.750000,,,0,1090,MULT HS,5800.00,2,1
      8,      3,       ,       ,367 N MAIN ST,3.750000,,,5,1090,MULT HS,103200.00,1,1
      8,      4,       ,       ,371 N MAIN ST,0.700000,,,0,1010,ONE FAM,,1,2
      8,      4,       ,       ,371 N MAIN ST,0.700000,,,5,1010,ONE FAM,99700.00,1,1
      8,      5,       ,       ,375 N MAIN ST,0.560000,,,5,1050,3 FAMILY,92500.00,1,1
      8,      7,       ,       ,377 N MAIN ST,1.270000,,,0,3400,OFFICE,800.00,2,1
      8,      7,       ,       ,377 N MAIN ST,1.270000,,,C,3400,OFFICE,281000.00,1,1
      8,      8,       ,       ,379 N MAIN ST,0.200000,,,5,1010,ONE FAM,71700.00,1,1
      8,      9,       ,       ,5 RICHARDSON PL,0.360000,,,5,1010,ONE FAM,73900.00,1,1
      8,     10,       ,       ,9 RICHARDSON PL,0.210000,,,5,1010,ONE FAM,64200.00,1,1
      8,     11,       ,       ,13 RICHARDSON PL,1.160000,,,0,1010,ONE FAM,400.00,2,1
      8,     11,       ,       ,13 RICHARDSON PL,1.160000,,,5,1010,ONE FAM,91800.00,1,1
      8,     12,       ,       ,387 N MAIN ST,1.880000,,,0,1300,RES LAND,2500.00,2,1
      8,     12,       ,       ,387 N MAIN ST,1.880000,,,5,1300,RES LAND,103200.00,1,1
      8,     13,       ,       ,6 RICHARDSON PL,0.210000,,,5,1010,ONE FAM,64200.00,1,1
      8,     14,       ,       ,2 RICHARDSON PL,0.300000,,,5,1010,ONE FAM,78900.00,1,1
      8,     15,       ,       ,385 N MAIN ST,0.190000,,,5,1010,ONE FAM,71200.00,1,1
      8,     16,       ,       ,388 N MAIN ST,1.000000,,,5,1010,ONE FAM,103200.00,1,1
      8,     17,       ,       ,386 N MAIN ST,1.570000,,,0,1010,ONE FAM,1600.00,2,1
      8,     17,       ,       ,386 N MAIN ST,1.570000,,,5,1010,ONE FAM,103200.00,1,1
      8,     18,       ,       ,384 N MAIN ST,0.260000,,,5,1040,2 FAMILY,75700.00,1,1
      8,     19,       ,       ,382 N MAIN ST,1.230000,,,0,1010,ONE FAM,700.00,2,1
      8,     19,       ,       ,382 N MAIN ST,1.230000,,,5,1010,ONE FAM,103200.00,1,1
      8,     21,       ,       ,376 N MAIN ST,0.780000,,,5,1010,ONE FAM,102200.00,1,1
      8,     22,       ,       ,1 INDIAN RIDGE DR,0.530000,,,5,1010,ONE FAM,91100.00,1,1
      8,     23,       ,       ,0 INDIAN RIDGE DR,0.700000,,,5,1060,OUT BLDS,27700.00,1,1
      8,     25,       ,       ,378 N MAIN ST,1.200000,,,0,1010,ONE FAM,500.00,2,1
      8,     25,       ,       ,378 N MAIN ST,1.200000,,,5,1010,ONE FAM,109000.00,1,1
      8,     26,       ,       ,0 INDIAN RIDGE DR,0.530000,,,5,1320,UNDEV,5100.00,1,1
      8,     27,       ,       ,0 N MAIN ST ,0.500000,,,5,1320,UNDEV,5000.00,1,1
      8,     28,       ,       ,0 INDIAN RIDGE DR,0.530000,,,5,1320,UNDEV,5100.00,1,1
      8,     29,       ,       ,0 INDIAN RIDGE DR ,0.500000,,,5,1320,UNDEV,5000.00,1,1
      8,     30,       ,       ,8 INDIAN RIDGE DR,0.280000,,,5,1010,ONE FAM,85900.00,1,1
      8,     31,       ,       ,6 INDIAN RIDGE DR,0.380000,,,5,1040,2 FAMILY,93400.00,1,1
      8,     32,       ,       ,4 INDIAN RIDGE DR,0.380000,,,5,1010,ONE FAM,93400.00,1,1
      8,     33,       ,       ,0 INDIAN RIDGE DR,0.500000,,,5,1300,RES LAND,89700.00,1,1
      9,      1,       ,       ,305 N MAIN ST,8.660000,,,0,3010,MOTEL,,1,2
      9,      1,       ,       ,305 N MAIN ST,8.660000,,,0,3010,MOTEL,16500.00,2,1
      9,      1,       ,       ,305 N MAIN ST,8.660000,,,C,3010,MOTEL,281000.00,1,1
      9,      2,       ,       ,0 N MAIN ST ,153.000000,,,0,6001,FARM REC,8640.00,2,1
      9,      2,       ,       ,0 N MAIN ST ,153.000000,,,0,6111,M WP REC,7695.00,3,1
      9,      2,       ,       ,0 N MAIN ST ,153.000000,,,5,6001,FARM REC,180.00,1,1
     10,      6,    100,       ,459 MOUNT SUPPORT RD,0.640000,,,C,4300,TEL XSTA,192600.00,1,1
     10,      6,    200,       ,461 MOUNT SUPPORT RD ,2.400000,,,0,9050,CHARITABLE,126000.00,2,1
     10,      6,    200,       ,461 MOUNT SUPPORT RD ,2.400000,,,C,9050,CHARITABLE,244400.00,1,1
     10,      7,       ,       ,367 NH ROUTE 120 ,5.100000,,,C,9550,CONDO MSTR,1869400.00,1,1
     10,      7,    101,       ,367 NH ROUTE 120 A1,0.000000,,,C,102C,CONDO-com,,1,1
     10,      7,    102,       ,367 NH ROUTE 120 B1,0.000000,,,C,102C,CONDO-com,,1,1
     10,      7,    105,       ,367 NH ROUTE 120 E1,0.000000,,,C,102C,CONDO-com,,1,1
     10,      7,    201,       ,367 NH ROUTE 120 A2,0.000000,,,C,102C,CONDO-com,,1,1
     10,      7,    202,       ,367 NH ROUTE 120 B2,0.000000,,,C,102C,CONDO-com,,1,1
     10,      7,    203,       ,367 NH ROUTE 120 C2,0.000000,,,C,102C,CONDO-com,,1,1
     10,      7,    204,       ,367 NH ROUTE 120 #D2,0.000000,,,C,102C,CONDO-com,,1,1
     10,      7,    205,       ,367 NH ROUTE 120 #E2,0.000000,,,C,102C,CONDO-com,,1,1
     10,      7,    302,       ,367 NH ROUTE 120 B3,0.000000,,,C,102C,CONDO-com,,1,1
     10,      7,    305,       ,367 NH ROUTE 120 E3,0.000000,,,C,102C,CONDO-com,,1,1
     10,      7,    402,       ,367 NH ROUTE 120 B4,0.000000,,,C,102C,CONDO-com,,1,1
     10,      7,    405,       ,367 NH ROUTE 120 E4,0.000000,,,C,102C,CONDO-com,,1,1
     10,      7,    502,       ,367 NH ROUTE 120 B5,0.000000,,,C,102C,CONDO-com,,1,1
     10,      7,    602,       ,367 NH ROUTE 120 B6,0.000000,,,C,102C,CONDO-com,,1,1
     10,      7,    702,       ,367 NH ROUTE 120 B7,0.000000,,,C,102C,CONDO-com,,1,1
     10,      7,    802,       ,367 NH ROUTE 120 B8,0.000000,,,C,102C,CONDO-com,,1,1
     10,      8,       ,       ,1 MEDICAL CENTER DR ,0.000000,,,C,3050,HOSPITAL,,1,1
     10,      8,    100,       ,1 MEDICAL CENTER DR ,169.729995,,,0,3900,DEV LAND,1548000.00,2,1
     10,      8,    100,       ,1 MEDICAL CENTER DR ,169.729995,,,0,3900,DEV LAND,10953400.00,3,1
     10,      8,    100,       ,1 MEDICAL CENTER DR ,169.729995,,,C,3900,DEV LAND,5967600.00,1,1
     10,      8,    200,       ,1 MEDICAL CENTER DR ,0.000000,,,,9050,CHARITABLE,0.00,1,5
     10,      8,    200,       ,1 MEDICAL CENTER DR ,0.000000,,,0,9050,CHARITABLE,,1,3
     10,      8,    200,       ,1 MEDICAL CENTER DR ,0.000000,,,0,9050,CHARITABLE,,1,4
     10,      8,    200,       ,1 MEDICAL CENTER DR ,0.000000,,,0,905I,CHARITABLE-Ind,,1,2
     10,      8,    200,       ,1 MEDICAL CENTER DR ,0.000000,,,C,9050,CHARITABLE,,1,1
     10,      8,    300,       ,1 MEDICAL CENTER DR ,116.220005,,,0,905V,CHARITABLE-Vac,1134000.00,3,1
     10,      8,    300,       ,1 MEDICAL CENTER DR ,116.220005,,,0,905V,CHARITABLE-Vac,2066500.00,4,1
     10,      8,    300,       ,1 MEDICAL CENTER DR ,116.220005,,,0,905V,CHARITABLE-Vac,6416100.00,2,1
     10,      8,    300,       ,1 MEDICAL CENTER DR ,116.220005,,,C,905V,CHARITABLE-Vac,6109300.00,1,1
     10,      8,  70100,       ,1 MEDICAL CENTER DR ,0.000000,,,C,9050,CHARITABLE,,1,1
     10,      8,  70200,       ,1 MEDICAL CENTER DR ,0.000000,,,C,9050,CHARITABLE,,1,1
     10,      9,       ,       ,0 NH ROUTE 120 ,2.960000,,,0,3880,OTH OUTD,54000.00,2,1
     10,      9,       ,       ,0 NH ROUTE 120 ,2.960000,,,C,3880,OTH OUTD,305500.00,1,1
     10,     10,       ,       ,0 NH ROUTE 120 ,38.800000,,,0,4400,IND LAND,3780000.00,2,1
     10,     10,       ,       ,0 NH ROUTE 120 ,38.800000,,,5,3880,OTH OUTD,124700.00,1,1
     10,     11,    100,       ,12 CENTERRA PKWY ,10.740000,,,,3260,REST/BAR,0.00,1,3
     10,     11,    100,       ,12 CENTERRA PKWY ,10.740000,,,0,3230,SHOP CTR,28100.00,3,1
     10,     11,    100,       ,12 CENTERRA PKWY ,10.740000,,,0,3230,SHOP CTR,420800.00,2,1
     10,     11,    100,       ,12 CENTERRA PKWY ,10.740000,,,0,3260,REST/BAR,,1,2
     10,     11,    100,       ,12 CENTERRA PKWY ,10.740000,,,C,3230,SHOP CTR,1832800.00,1,1
     10,     11,    300,       ,32 CENTERRA PKWY ,3.710000,,,0,3000,HOTEL,71900.00,2,1
     10,     11,    300,       ,32 CENTERRA PKWY ,3.710000,,,C,3000,HOTEL,916400.00,1,1
     10,     11,    400,       ,38 CENTERRA PKWY,2.000000,,,C,901C,STATE NH-Comm,610900.00,1,1
     10,     11,    700,       ,33 MORGAN DR ,10.140000,,,0,3740,HEALTH,,1,2
     10,     11,    700,       ,33 MORGAN DR ,10.140000,,,0,3740,HEALTH,690800.00,2,1
     10,     11,    700,       ,33 MORGAN DR ,10.140000,,,C,3740,HEALTH,1221900.00,1,1
     10,     11,   1000,       ,19 MORGAN DR ,2.050000,,,0,3400,OFFICE,61900.00,2,1
     10,     11,   1000,       ,19 MORGAN DR ,2.050000,,,C,3400,OFFICE,458200.00,1,1
     10,     11,   1200,       ,20 MORGAN DR ,2.150000,,,0,9550,CONDO MSTR,0.00,2,1
     10,     11,   1200,       ,20 MORGAN DR ,2.150000,,,C,9550,CONDO MSTR,0.00,1,1
     10,     11,   1201,       ,20 MORGAN DR #Unit 10,0.000000,,,0,1020,CONDO,0.00,1,1
     10,     11,   1201,       ,20 MORGAN DR #Unit 10,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1202,       ,20 MORGAN DR Unit 21,0.000000,,,0,1020,CONDO,0.00,1,1
     10,     11,   1202,       ,20 MORGAN DR Unit 21,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1203,       ,20 MORGAN DR #Unit 23,0.000000,,,0,1020,CONDO,0.00,1,1
     10,     11,   1203,       ,20 MORGAN DR #Unit 23,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1204,       ,20 MORGAN DR Unit 25,0.000000,,,0,1020,CONDO,0.00,1,1
     10,     11,   1204,       ,20 MORGAN DR Unit 25,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1205,       ,20 MORGAN DR Unit 27,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1205,       ,20 MORGAN DR Unit 27,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1206,       ,20 MORGAN DR #Unit 28,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1206,       ,20 MORGAN DR #Unit 28,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1207,       ,20 MORGAN DR Unit 26,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1207,       ,20 MORGAN DR Unit 26,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1208,       ,20 MORGAN DR Unit 24,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1208,       ,20 MORGAN DR Unit 24,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1209,       ,20 MORGAN DR Unit 22,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1209,       ,20 MORGAN DR Unit 22,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1210,       ,20 MORGAN DR Unit 20,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1210,       ,20 MORGAN DR Unit 20,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1211,       ,20 MORGAN DR Unit 31,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1211,       ,20 MORGAN DR Unit 31,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1212,       ,20 MORGAN DR Unit 35,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1212,       ,20 MORGAN DR Unit 35,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1213,       ,20 MORGAN DR Unit 37,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1213,       ,20 MORGAN DR Unit 37,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1214,       ,20 MORGAN DR #Unit 38,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1214,       ,20 MORGAN DR #Unit 38,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1215,       ,20 MORGAN DR #Unit 36,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1215,       ,20 MORGAN DR #Unit 36,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1216,       ,20 MORGAN DR Unit 34,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1216,       ,20 MORGAN DR Unit 34,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1217,       ,20 MORGAN DR Unit 32,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1217,       ,20 MORGAN DR Unit 32,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1218,       ,20 MORGAN DR #Unit 30,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1218,       ,20 MORGAN DR #Unit 30,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1219,       ,20 MORGAN DR Unit 41,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1219,       ,20 MORGAN DR Unit 41,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1220,       ,20 MORGAN DR Unit 45,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1220,       ,20 MORGAN DR Unit 45,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1221,       ,20 MORGAN DR Unit 47,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1221,       ,20 MORGAN DR Unit 47,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1222,       ,20 MORGAN DR #Unit 48,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1222,       ,20 MORGAN DR #Unit 48,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1223,       ,20 MORGAN DR Unit 46,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1223,       ,20 MORGAN DR Unit 46,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1224,       ,20 MORGAN DR Unit 44,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1224,       ,20 MORGAN DR Unit 44,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1225,       ,20 MORGAN DR Unit 42,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1225,       ,20 MORGAN DR Unit 42,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1226,       ,20 MORGAN DR Unit 40,0.000000,,,0,1020,CONDO,0.00,2,1
     10,     11,   1226,       ,20 MORGAN DR Unit 40,0.000000,,,5,1020,CONDO,0.00,1,1
     10,     11,   1300,       ,2 MORGAN DR ,9.890000,,,0,4010,IND WHSE,887600.00,2,1
     10,     11,   1300,       ,2 MORGAN DR ,9.890000,,,C,4010,IND WHSE,610900.00,1,1
     10,     11,   1302,       ,10 MORGAN DR ,7.970000,,,0,3000,HOTEL,221600.00,2,1
     10,     11,   1302,       ,10 MORGAN DR ,7.970000,,,C,3000,HOTEL,1832800.00,1,1
     10,     11,   1400,       ,0 CENTERRA PKWY,4.200000,,,0,4400,IND LAND,247500.00,2,1
     10,     11,   1400,       ,0 CENTERRA PKWY,4.200000,,,C,4400,IND LAND,610900.00,1,1
